rating,playback_used,ebird_code,channels,date,duration,filename,species,title,secondary_labels,bird_seen,sci_name,location,latitude,sampling_rate,type,elevation,bitrate_of_mp3,file_type,background,xc_id,url,country,author,primary_label,longitude,time,recordist,license
4.0,no,mallar3,1 (mono),2019-10-21,5,XC536892.mp3,Mallard,XC536892 Mallard (Anas platyrhynchos),[],yes,Anas platyrhynchos,"S Cape May Meadows, Cape May Cty, New Jersey",38.9381,48000 (Hz),"adult, call, female, male, song",0 m,192000 (bps),mp3,,536892,https://www.xeno-canto.org/536892,United States,Sue Riffe,Anas platyrhynchos_Mallard,-74.9446,14:18,Sue Riffe,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,mallar3,2 (stereo),2020-03-19,6,XC536048.mp3,Mallard,XC536048 Mallard (Anas platyrhynchos),[],no,Anas platyrhynchos,"Ville-d'Avray, Hauts-de-Seine, Île-de-France",48.8205,48000 (Hz),"flight call, male",130 m,320000 (bps),mp3,,536048,https://www.xeno-canto.org/536048,France,Stanislas Wroza,Anas platyrhynchos_Mallard,2.1781,06:30,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,mallar3,1 (mono),2020-03-01,3,XC534741.mp3,Mallard,XC534741 Mallard (Anas platyrhynchos),[],no,Anas platyrhynchos,"Gif-sur-Yvette, Essonne, Île-de-France",48.7027,48000 (Hz),call,70 m,320000 (bps),mp3,,534741,https://www.xeno-canto.org/534741,France,Stanislas Wroza,Anas platyrhynchos_Mallard,2.1156,19:30,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,mallar3,1 (mono),2020-03-01,5,XC534740.mp3,Mallard,XC534740 Mallard (Anas platyrhynchos),[],no,Anas platyrhynchos,"Gif-sur-Yvette, Essonne, Île-de-France",48.7027,48000 (Hz),call,70 m,320000 (bps),mp3,,534740,https://www.xeno-canto.org/534740,France,Stanislas Wroza,Anas platyrhynchos_Mallard,2.1156,19:30,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,mallar3,1 (mono),2020-03-01,7,XC534739.mp3,Mallard,XC534739 Mallard (Anas platyrhynchos),[],no,Anas platyrhynchos,"Gif-sur-Yvette, Essonne, Île-de-France",48.7027,48000 (Hz),call,70 m,320000 (bps),mp3,,534739,https://www.xeno-canto.org/534739,France,Stanislas Wroza,Anas platyrhynchos_Mallard,2.1156,19:30,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,mallar3,1 (mono),2020-03-01,7,XC534738.mp3,Mallard,XC534738 Mallard (Anas platyrhynchos),[],no,Anas platyrhynchos,"Gif-sur-Yvette, Essonne, Île-de-France",48.7027,48000 (Hz),call,70 m,320000 (bps),mp3,,534738,https://www.xeno-canto.org/534738,France,Stanislas Wroza,Anas platyrhynchos_Mallard,2.1156,19:30,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,mallar3,1 (mono),2020-03-01,37,XC534737.mp3,Mallard,XC534737 Mallard (Anas platyrhynchos),[],no,Anas platyrhynchos,"Gif-sur-Yvette, Essonne, Île-de-France",48.7027,48000 (Hz),call,70 m,320000 (bps),mp3,,534737,https://www.xeno-canto.org/534737,France,Stanislas Wroza,Anas platyrhynchos_Mallard,2.1156,19:30,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,mallar3,1 (mono),2020-03-01,18,XC534736.mp3,Mallard,XC534736 Mallard (Anas platyrhynchos),[],no,Anas platyrhynchos,"Gif-sur-Yvette, Essonne, Île-de-France",48.7027,48000 (Hz),call,70 m,320000 (bps),mp3,,534736,https://www.xeno-canto.org/534736,France,Stanislas Wroza,Anas platyrhynchos_Mallard,2.1156,19:30,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,mallar3,1 (mono),2020-03-01,13,XC534735.mp3,Mallard,XC534735 Mallard (Anas platyrhynchos),[],no,Anas platyrhynchos,"Gif-sur-Yvette, Essonne, Île-de-France",48.7027,48000 (Hz),call,70 m,320000 (bps),mp3,,534735,https://www.xeno-canto.org/534735,France,Stanislas Wroza,Anas platyrhynchos_Mallard,2.1156,19:30,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,mallar3,1 (mono),2020-03-01,7,XC534730.mp3,Mallard,XC534730 Mallard (Anas platyrhynchos),[],no,Anas platyrhynchos,"Gif-sur-Yvette, Essonne, Île-de-France",48.7027,48000 (Hz),"flight call, nocturnal flight call",70 m,320000 (bps),mp3,,534730,https://www.xeno-canto.org/534730,France,Stanislas Wroza,Anas platyrhynchos_Mallard,2.1156,19:30,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,mallar3,1 (mono),2020-03-01,9,XC534729.mp3,Mallard,XC534729 Mallard (Anas platyrhynchos),[],no,Anas platyrhynchos,"Gif-sur-Yvette, Essonne, Île-de-France",48.7027,48000 (Hz),"flight call, nocturnal flight call",70 m,320000 (bps),mp3,,534729,https://www.xeno-canto.org/534729,France,Stanislas Wroza,Anas platyrhynchos_Mallard,2.1156,19:30,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,mallar3,1 (mono),2020-03-01,6,XC534728.mp3,Mallard,XC534728 Mallard (Anas platyrhynchos),[],no,Anas platyrhynchos,"Gif-sur-Yvette, Essonne, Île-de-France",48.7027,48000 (Hz),"flight call, nocturnal flight call",70 m,320000 (bps),mp3,,534728,https://www.xeno-canto.org/534728,France,Stanislas Wroza,Anas platyrhynchos_Mallard,2.1156,19:30,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,mallar3,1 (mono),2020-03-01,30,XC534726.mp3,Mallard,XC534726 Mallard (Anas platyrhynchos),[],no,Anas platyrhynchos,"Gif-sur-Yvette, Essonne, Île-de-France",48.7027,48000 (Hz),"flight call, nocturnal flight call",70 m,320000 (bps),mp3,,534726,https://www.xeno-canto.org/534726,France,Stanislas Wroza,Anas platyrhynchos_Mallard,2.1156,19:30,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,mallar3,2 (stereo),2020-03-13,31,XC534648.mp3,Mallard,XC534648 Mallard (Anas platyrhynchos),[],no,Anas platyrhynchos,"Great Britain (near  Shirley), West Midlands, England",52.3857,44100 (Hz),"nocturnal flight call, wingbeats",130 m,170230 (bps),mp3,,534648,https://www.xeno-canto.org/534648,United Kingdom,John Sirrett,Anas platyrhynchos_Mallard,-1.7909,02:30,John Sirrett,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,mallar3,2 (stereo),2020-03-14,110,XC534402.mp3,Mallard,XC534402 Mallard (Anas platyrhynchos),['Agelaius phoeniceus_Red-winged Blackbird'],yes,Anas platyrhynchos,"Ernest Oros Nature Preserve, Avenel, New Jersey",40.5874,48000 (Hz),"Short Quack, adult, call, female",0 m,241223 (bps),mp3,Red-winged Blackbird (Agelaius phoeniceus),534402,https://www.xeno-canto.org/534402,United States,William Whitehead,Anas platyrhynchos_Mallard,-74.2621,07:30,William Whitehead,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,mallar3,2 (stereo),2020-03-13,18,XC534220.mp3,Mallard,XC534220 Mallard (Anas platyrhynchos),"['Fringilla coelebs_Common Chaffinch', 'Troglodytes troglodytes_Eurasian Wren']",yes,Anas platyrhynchos,"Park Północny (near  Tychy), Tychy, śląskie",50.1212,48000 (Hz),"adult, call, male",260 m,320000 (bps),mp3,Common Chaffinch (Fringilla coelebs); Eurasian Wren (Troglodytes troglodytes),534220,https://www.xeno-canto.org/534220,Poland,Ireneusz Oleksik,Anas platyrhynchos_Mallard,19.0043,11:15,Ireneusz Oleksik,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,mallar3,2 (stereo),2020-03-11,20,XC533822.mp3,Mallard,XC533822 Mallard (Anas platyrhynchos),[],no,Anas platyrhynchos,"Helsinki, Helsinki, Uusimaa",60.2357,44100 (Hz),nocturnal flight call,40 m,255638 (bps),mp3,,533822,https://www.xeno-canto.org/533822,Finland,Juha Saari,Anas platyrhynchos_Mallard,25.0058,02:23,Juha Saari,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,mallar3,2 (stereo),2020-02-28,5,XC531508.mp3,Mallard,XC531508 Mallard (Anas platyrhynchos),[],yes,Anas platyrhynchos,Kitslano Beach,49.2775,48000 (Hz),"adult, flight call",10 m,320000 (bps),mp3,,531508,https://www.xeno-canto.org/531508,Canada,Sunny Tseng,Anas platyrhynchos_Mallard,-123.1453,11:30,Sunny Tseng,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,mallar3,2 (stereo),2020-02-23,20,XC529800.mp3,Mallard,XC529800 Mallard (Anas platyrhynchos),[],,Anas platyrhynchos,Uppsala,,44100 (Hz),call,30 m,128000 (bps),mp3,,529800,https://www.xeno-canto.org/529800,Sweden,Baltasar Pinheiro,Anas platyrhynchos_Mallard,,17:55,Baltasar Pinheiro,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,mallar3,2 (stereo),2020-02-15,13,XC529107.mp3,Mallard,XC529107 Mallard (Anas platyrhynchos),[],yes,Anas platyrhynchos,"Margem do Rio Minho, Vila Nova de Cerveira, Viana do Castelo",41.957,44100 (Hz),call,0 m,128000 (bps),mp3,,529107,https://www.xeno-canto.org/529107,Portugal,Jorge Leitão,Anas platyrhynchos_Mallard,-8.7464,07:38,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,mallar3,2 (stereo),2020-02-20,18,XC529013.mp3,Mallard,XC529013 Mallard (Anas platyrhynchos),[],yes,Anas platyrhynchos,"Puotila, Helsinki, Uusimaa",60.2095,44100 (Hz),"Wingbeats, call, excitement calls, female, male",0 m,202298 (bps),mp3,,529013,https://www.xeno-canto.org/529013,Finland,Hannu Varkki,Anas platyrhynchos_Mallard,25.1088,11:15,Hannu Varkki,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,mallar3,1 (mono),2020-02-21,3,XC528945.mp3,Mallard,XC528945 Mallard (Anas platyrhynchos),[],yes,Anas platyrhynchos,"Hermeray, Yvelines, Île-de-France",48.6369,48000 (Hz),flight call,160 m,101291 (bps),mp3,,528945,https://www.xeno-canto.org/528945,France,Tanguy Loïs,Anas platyrhynchos_Mallard,1.7193,09:30,Tanguy Loïs,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,mallar3,2 (stereo),2020-02-17,26,XC528280.mp3,Mallard,XC528280 Mallard (Anas platyrhynchos),['Pica pica_Eurasian Magpie'],yes,Anas platyrhynchos,"Tårstad, Evenes, Nordland",68.4634,48000 (Hz),"adult, alarm call, female, flight call",0 m,320000 (bps),mp3,Eurasian Magpie (Pica pica),528280,https://www.xeno-canto.org/528280,Norway,Stein Ø. Nilsen,Anas platyrhynchos_Mallard,16.6459,12:30,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,mallar3,1 (mono),2020-02-09,21,XC527676.mp3,Mallard,XC527676 Mallard (Anas platyrhynchos),['Fulica americana_American Coot'],yes,Anas platyrhynchos,"Santa Margarita Lake, San Luis Obispo, California",35.329,48000 (Hz),"adult, call",400 m,320000 (bps),mp3,American Coot (Fulica americana),527676,https://www.xeno-canto.org/527676,United States,Thomas G. Graves,Anas platyrhynchos_Mallard,-120.4782,8:37,Thomas G. Graves,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,mallar3,1 (mono),2020-01-24,13,XC525288.mp3,Mallard,XC525288 Mallard (Anas platyrhynchos),[],yes,Anas platyrhynchos,"De Gennes (near  Albi), Tarn, Occitanie",43.9217,48000 (Hz),flight call,180 m,320000 (bps),mp3,,525288,https://www.xeno-canto.org/525288,France,Yoann Blanchon,Anas platyrhynchos_Mallard,2.1871,13:30,Yoann Blanchon,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,mallar3,1 (mono),2020-01-27,12,XC522743.mp3,Mallard,XC522743 Mallard (Anas platyrhynchos),[],yes,Anas platyrhynchos,"Moissan (near  Albi), Tarn, Occitanie",43.923,44100 (Hz),"female, flight call, male",180 m,320000 (bps),mp3,,522743,https://www.xeno-canto.org/522743,France,Cedric Mroczko,Anas platyrhynchos_Mallard,2.1856,13:00,Cedric Mroczko,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,mallar3,1 (mono),2020-01-27,9,XC522742.mp3,Mallard,XC522742 Mallard (Anas platyrhynchos),[],yes,Anas platyrhynchos,"Moissan (near  Albi), Tarn, Occitanie",43.923,44100 (Hz),"female, flight call",180 m,319999 (bps),mp3,,522742,https://www.xeno-canto.org/522742,France,Cedric Mroczko,Anas platyrhynchos_Mallard,2.1856,13:00,Cedric Mroczko,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,mallar3,2 (stereo),2020-01-24,27,XC522286.mp3,Mallard,XC522286 Mallard (Anas platyrhynchos),[],yes,Anas platyrhynchos,"South Amboy, Middlesex County, New Jersey",40.476,48000 (Hz),call,0 m,254118 (bps),mp3,,522286,https://www.xeno-canto.org/522286,United States,William Whitehead,Anas platyrhynchos_Mallard,-74.2676,10:00,William Whitehead,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,mallar3,1 (mono),1971-06-03,60,XC520114.mp3,Mallard,XC520114 Mallard (Anas platyrhynchos),[],yes,Anas platyrhynchos,"Hornborgasjön, Västra Götaland",58.2948,44100 (Hz),"adult, call, female, male",120 m,320000 (bps),mp3,,520114,https://www.xeno-canto.org/520114,Sweden,Leif Arvidsson,Anas platyrhynchos_Mallard,13.5507,00:00,Leif Arvidsson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,mallar3,1 (mono),2019-12-31,17,XC514863.mp3,Mallard,XC514863 Mallard (Anas platyrhynchos),[],no,Anas platyrhynchos,"Great Britain (near  Hunmanby), North Yorkshire, England",54.1818,44100 (Hz),"flight call, nocturnal flight call",60 m,86314 (bps),mp3,,514863,https://www.xeno-canto.org/514863,United Kingdom,Will Scott,Anas platyrhynchos_Mallard,-0.3203,22:52,Will Scott,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,yes,mallar3,2 (stereo),2019-12-22,40,XC513046.mp3,Mallard,XC513046 Mallard (Anas platyrhynchos),[],no,Anas platyrhynchos,"Gmina Żytno (near  Pukarzów), Powiat radomszczański, województwo łódzkie",50.8776,44100 (Hz),call,220 m,160390 (bps),mp3,,513046,https://www.xeno-canto.org/513046,Poland,Grzegorz Kaczorowski,Anas platyrhynchos_Mallard,19.7493,16:00,Grzegorz Kaczorowski,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,yes,mallar3,2 (stereo),2019-12-16,2,XC512227.mp3,Mallard,XC512227 Mallard (Anas platyrhynchos),[],no,Anas platyrhynchos,"Gmina Żytno (near  Pukarzów), Powiat radomszczański, województwo łódzkie",50.8777,44100 (Hz),"adult, call, sex uncertain",220 m,159578 (bps),mp3,,512227,https://www.xeno-canto.org/512227,Poland,Grzegorz Kaczorowski,Anas platyrhynchos_Mallard,19.7494,16:00,Grzegorz Kaczorowski,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,mallar3,2 (stereo),2019-12-14,11,XC511954.mp3,Mallard,XC511954 Mallard (Anas platyrhynchos),[],yes,Anas platyrhynchos,"Lenape Park (near  Cranford), Union County, New Jersey",40.6745,48000 (Hz),"Hee, adult, call, male",20 m,236632 (bps),mp3,,511954,https://www.xeno-canto.org/511954,United States,William Whitehead,Anas platyrhynchos_Mallard,-74.3152,07:00,William Whitehead,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,mallar3,2 (stereo),2019-12-14,17,XC511952.mp3,Mallard,XC511952 Mallard (Anas platyrhynchos),[],yes,Anas platyrhynchos,"Lenape Park (near  Cranford), Union County, New Jersey",40.6745,48000 (Hz),"Short Quack, call, male",20 m,180278 (bps),mp3,,511952,https://www.xeno-canto.org/511952,United States,William Whitehead,Anas platyrhynchos_Mallard,-74.3152,07:00,William Whitehead,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,mallar3,2 (stereo),2019-12-10,55,XC511471.mp3,Mallard,XC511471 Mallard (Anas platyrhynchos),[],yes,Anas platyrhynchos,"Gilbert, Maricopa County, Arizona",33.3634,44100 (Hz),"adult, call, female, male",380 m,225653 (bps),mp3,,511471,https://www.xeno-canto.org/511471,United States,Phoenix Birder,Anas platyrhynchos_Mallard,-111.7341,10:26,Phoenix Birder,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,mallar3,2 (stereo),2019-11-13,40,XC510493.mp3,Mallard,XC510493 Mallard (Anas platyrhynchos),[],yes,Anas platyrhynchos,"Genneper Parken, Eindhoven, Noord-Brabant",51.4213,44100 (Hz),"call, juvenile, male",20 m,128000 (bps),mp3,,510493,https://www.xeno-canto.org/510493,Netherlands,Jorge Leitão,Anas platyrhynchos_Mallard,5.4732,13:49,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,mallar3,1 (mono),2018-03-28,18,XC503954.mp3,Mallard,XC503954 Mallard (Anas platyrhynchos),['Phylloscopus collybita_Common Chiffchaff'],yes,Anas platyrhynchos,"Toulouse, Haute-Garonne, Occitanie",43.6035,48000 (Hz),call,140 m,103150 (bps),mp3,Common Chiffchaff (Phylloscopus collybita),503954,https://www.xeno-canto.org/503954,France,Olivier SWIFT,Anas platyrhynchos_Mallard,1.3786,10:12,Olivier SWIFT,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,mallar3,2 (stereo),2019-10-19,3,XC503153.mp3,Mallard,XC503153 Mallard (Anas platyrhynchos),"['Anas platyrhynchos_Mallard', 'Cyanistes caeruleus_Eurasian Blue Tit']",no,Anas platyrhynchos,"Tychy, Tychy, śląskie",50.1536,44100 (Hz),"call, male",260 m,320000 (bps),mp3,Mallard (Anas platyrhynchos); Eurasian Blue Tit (Cyanistes caeruleus),503153,https://www.xeno-canto.org/503153,Poland,Ireneusz Oleksik,Anas platyrhynchos_Mallard,18.9993,16:35,Ireneusz Oleksik,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,mallar3,2 (stereo),2019-10-02,5,XC501752.mp3,Mallard,XC501752 Mallard (Anas platyrhynchos),[],no,Anas platyrhynchos,"Santa Maria, Mato Santo Espírito(near  Tavira), Tavira, Faro",37.1379,48000 (Hz),flight call,30 m,320000 (bps),mp3,,501752,https://www.xeno-canto.org/501752,Portugal,Nelson Conceição,Anas platyrhynchos_Mallard,-7.6303,04:03,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,mallar3,2 (stereo),2019-04-19,38,XC499786.mp3,Mallard,XC499786 Mallard (Anas platyrhynchos),[],no,Anas platyrhynchos,"Wijk bij Duurstede, Utrecht",51.9839,48000 (Hz),"flight call, nocturnal flight call",4 m,320000 (bps),mp3,,499786,https://www.xeno-canto.org/499786,Netherlands,Peter van Vlaardingen,Anas platyrhynchos_Mallard,5.3368,2:23,Peter van Vlaardingen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,,mallar3,2 (stereo),2019-09-10,15,XC496759.mp3,Mallard,XC496759 Mallard (Anas platyrhynchos),[],no,Anas platyrhynchos,"Helsinki, Helsinki, Uusimaa",60.2357,44100 (Hz),"flight call, nocturnal flight call",40 m,255610 (bps),mp3,,496759,https://www.xeno-canto.org/496759,Finland,Juha Saari,Anas platyrhynchos_Mallard,25.0058,23:09,Juha Saari,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,mallar3,2 (stereo),2019-08-16,10,XC496587.mp3,Mallard,XC496587 Mallard (Anas platyrhynchos),[],yes,Anas platyrhynchos,"Parc de Saint-Cloud (near  Saint-Cloud), Hauts-de-Seine, Île-de-France",48.8306,44100 (Hz),"flight call, wing beats",130 m,320000 (bps),mp3,,496587,https://www.xeno-canto.org/496587,France,Stanislas Wroza,Anas platyrhynchos_Mallard,2.1999,07:00,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,mallar3,2 (stereo),2019-09-02,11,XC495832.mp3,Mallard,XC495832 Mallard (Anas platyrhynchos),[],,Anas platyrhynchos,"Cheboksary, gorod Cheboksary, Chuvash Republic",56.083999999999996,44100 (Hz),alarm call,160 m,192000 (bps),mp3,,495832,https://www.xeno-canto.org/495832,Russian Federation,Albert Lastukhin,Anas platyrhynchos_Mallard,47.2571,22:30,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,mallar3,2 (stereo),2019-09-02,28,XC495831.mp3,Mallard,XC495831 Mallard (Anas platyrhynchos),[],,Anas platyrhynchos,"Cheboksary, gorod Cheboksary, Chuvash Republic",56.083999999999996,44100 (Hz),quiet-call,160 m,192000 (bps),mp3,,495831,https://www.xeno-canto.org/495831,Russian Federation,Albert Lastukhin,Anas platyrhynchos_Mallard,47.2571,22:30,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,mallar3,2 (stereo),2019-09-02,10,XC495830.mp3,Mallard,XC495830 Mallard (Anas platyrhynchos),[],,Anas platyrhynchos,"Cheboksary, gorod Cheboksary, Chuvash Republic",56.083999999999996,44100 (Hz),quiet-call,160 m,192000 (bps),mp3,,495830,https://www.xeno-canto.org/495830,Russian Federation,Albert Lastukhin,Anas platyrhynchos_Mallard,47.2571,22:30,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,mallar3,2 (stereo),2019-09-02,42,XC495828.mp3,Mallard,XC495828 Mallard (Anas platyrhynchos),[],,Anas platyrhynchos,"Cheboksary, gorod Cheboksary, Chuvash Republic",56.083999999999996,44100 (Hz),quiet-call,160 m,192000 (bps),mp3,,495828,https://www.xeno-canto.org/495828,Russian Federation,Albert Lastukhin,Anas platyrhynchos_Mallard,47.2571,22:30,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,mallar3,2 (stereo),2019-09-02,21,XC495826.mp3,Mallard,XC495826 Mallard (Anas platyrhynchos),[],,Anas platyrhynchos,"Cheboksary, gorod Cheboksary, Chuvash Republic",56.083999999999996,44100 (Hz),flight call,160 m,192000 (bps),mp3,,495826,https://www.xeno-canto.org/495826,Russian Federation,Albert Lastukhin,Anas platyrhynchos_Mallard,47.2571,22:30,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,mallar3,2 (stereo),2019-08-08,13,XC491655.mp3,Mallard,XC491655 Mallard (Anas platyrhynchos),[],yes,Anas platyrhynchos,"Great Britain, Rutland, England",52.6904,44100 (Hz),"call, juvenile",110 m,192000 (bps),mp3,,491655,https://www.xeno-canto.org/491655,United Kingdom,Andrew Harrop,Anas platyrhynchos_Mallard,-0.7217,13:00,Andrew Harrop,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,mallar3,2 (stereo),2019-07-06,61,XC485249.mp3,Mallard,XC485249 Mallard (Anas platyrhynchos),"['Corvus corone_Carrion Crow', 'Sylvia atricapilla_Eurasian Blackcap', 'Troglodytes troglodytes_Eurasian Wren', 'Chloris chloris_European Greenfinch']",yes,Anas platyrhynchos,"Carreira, Leiria, Leiria",39.8737,44100 (Hz),call,0 m,128000 (bps),mp3,Carrion Crow (Corvus corone); Eurasian Blackcap (Sylvia atricapilla); Eurasian Wren (Troglodytes troglodytes); European Greenfinch (Chloris chloris),485249,https://www.xeno-canto.org/485249,Portugal,João Tomás,Anas platyrhynchos_Mallard,-8.8523,07:30,João Tomás,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,mallar3,1 (mono),2019-05-06,17,XC470969.mp3,Mallard,XC470969 Mallard (Anas platyrhynchos),[],no,Anas platyrhynchos,"Tychy Hetmańska (near  Tychy), Tychy, śląskie",50.1191,44100 (Hz),flight call,260 m,320000 (bps),mp3,,470969,https://www.xeno-canto.org/470969,Poland,Ireneusz Oleksik,Anas platyrhynchos_Mallard,18.9721,03:40,Ireneusz Oleksik,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,mallar3,1 (mono),2019-04-24,16,XC468420.mp3,Mallard,XC468420 Mallard (Anas platyrhynchos),[],no,Anas platyrhynchos,"Tychy Hetmańska (near  Tychy), Tychy, śląskie",50.1191,44100 (Hz),"flight call, wingbeats",260 m,256000 (bps),mp3,,468420,https://www.xeno-canto.org/468420,Poland,Ireneusz Oleksik,Anas platyrhynchos_Mallard,18.9721,00:38,Ireneusz Oleksik,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,mallar3,1 (mono),2019-04-19,20,XC467786.mp3,Mallard,XC467786 Mallard (Anas platyrhynchos),[],no,Anas platyrhynchos,"Tychy Hetmańska (near  Tychy), Tychy, śląskie",50.1191,44100 (Hz),flight call,260 m,256000 (bps),mp3,,467786,https://www.xeno-canto.org/467786,Poland,Ireneusz Oleksik,Anas platyrhynchos_Mallard,18.9721,04:08,Ireneusz Oleksik,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,mallar3,2 (stereo),2018-09-12,3,XC466134.mp3,Mallard,XC466134 Mallard (Anas platyrhynchos),[],yes,Anas platyrhynchos,"Genneper Parken, Eindhoven, Noord-Brabant",51.4213,44100 (Hz),"call, female",20 m,128000 (bps),mp3,,466134,https://www.xeno-canto.org/466134,Netherlands,Jorge Leitão,Anas platyrhynchos_Mallard,5.4732,17:05,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,mallar3,2 (stereo),2018-06-18,38,XC466043.mp3,Mallard,XC466043 Mallard (Anas platyrhynchos),"['Troglodytes troglodytes_Eurasian Wren', 'Sylvia atricapilla_Eurasian Blackcap']",yes,Anas platyrhynchos,"Genneper Parken, Eindhoven, Noord-Brabant",51.4213,44100 (Hz),"call, female",20 m,128000 (bps),mp3,Eurasian Wren (Troglodytes troglodytes); Eurasian Blackcap (Sylvia atricapilla),466043,https://www.xeno-canto.org/466043,Netherlands,Jorge Leitão,Anas platyrhynchos_Mallard,5.4732,09:06,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,mallar3,1 (mono),2019-03-23,10,XC464872.mp3,Mallard,XC464872 Mallard (Anas platyrhynchos),[],yes,Anas platyrhynchos,"Santa Maria (near  Tavira), Tavira, Faro",37.1281,48000 (Hz),flight call,0 m,320000 (bps),mp3,,464872,https://www.xeno-canto.org/464872,Portugal,Nelson Conceição,Anas platyrhynchos_Mallard,-7.6199,19:09,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,mallar3,1 (mono),2019-03-23,31,XC464843.mp3,Mallard,XC464843 Mallard (Anas platyrhynchos),"['Phylloscopus collybita_Common Chiffchaff', 'Carduelis carduelis_European Goldfinch']",yes,Anas platyrhynchos,"Conceição de Tavira, Tavira, Faro",37.1905,48000 (Hz),"flight call, male",90 m,320000 (bps),mp3,Common Chiffchaff (Phylloscopus collybita); European Goldfinch (Carduelis carduelis),464843,https://www.xeno-canto.org/464843,Portugal,Nelson Conceição,Anas platyrhynchos_Mallard,-7.5749,17:23,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
